id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_compact_method
14767,wind,2040,1,6023,6023,-0.5680637106210245
14768,wind,2040,1,6024,6024,-0.5680637106210245
14769,wind,2040,1,6025,6025,-0.5680637106210245
14770,wind,2040,1,6026,6026,-0.5680637106210245
14771,wind,2040,1,6027,6027,-0.5680637106210245
14772,wind,2040,1,6028,6028,-0.5680637106210245
14773,wind,2040,1,6029,6029,-0.5680637106210245
14774,wind,2040,1,6030,6030,-0.5680637106210245
14775,wind,2040,1,6031,6031,-0.5680637106210245
14776,wind,2040,1,6032,6032,-0.5680637106210245
14777,wind,2040,1,6033,6033,-0.5680637106210245
14778,wind,2040,1,6034,6034,-0.5680637106210245
14779,wind,2040,1,6035,6035,-0.5680637106210245
14780,wind,2040,1,6036,6036,-0.5680637106210245
14781,wind,2040,1,6037,6037,-0.5680637106210245
14782,wind,2040,1,6038,6038,-0.5680637106210245
14783,wind,2040,1,6039,6039,-0.5680637106210245
14784,wind,2040,1,6040,6040,-0.5680637106210245
14785,wind,2040,1,6041,6041,-0.5680637106210245
14786,wind,2040,1,6042,6042,-0.5680637106210245
14787,wind,2040,1,6043,6043,-0.5680637106210245
14788,wind,2040,1,6044,6044,-0.5680637106210245
14789,wind,2040,1,6045,6045,-0.5680637106210245
14790,wind,2040,1,6046,6046,-0.5680637106210245
14791,wind,2040,1,6047,6047,-0.5680637106210245
14792,wind,2040,1,6048,6048,-0.5680637106210245
14793,wind,2040,1,6049,6049,-0.5680637106210245
14794,wind,2040,1,6050,6050,-0.5680637106210245
14795,wind,2040,1,6051,6051,-0.5680637106210245
14796,wind,2040,1,6052,6052,-0.5680637106210245
14797,wind,2040,1,6053,6053,-0.5680637106210245
14798,wind,2040,1,6054,6054,-0.5680637106210245
14799,wind,2040,1,6055,6055,-0.5680637106210245
14800,wind,2040,1,6056,6056,-0.5206921711668738
14801,wind,2040,1,6057,6057,-0.5206921711668738
14802,wind,2040,1,6058,6058,0.0
14803,wind,2040,1,6059,6059,-0.5206921711668738
14804,wind,2040,1,6060,6060,0.0
14805,wind,2040,1,6061,6061,0.0
14806,wind,2040,1,6062,6062,0.0
14807,wind,2040,1,6063,6063,0.0
14808,wind,2040,1,6064,6064,0.0
14809,wind,2040,1,6065,6065,0.0
14810,wind,2040,1,6066,6066,0.0
14811,wind,2040,1,6067,6067,0.0
14812,wind,2040,1,6068,6068,0.0
14813,wind,2040,1,6069,6069,0.0
14814,wind,2040,1,6070,6070,0.0
14815,wind,2040,1,6071,6071,0.0
14816,wind,2040,1,6072,6072,0.0
14817,wind,2040,1,6073,6073,0.0
14818,wind,2040,1,6074,6074,0.0
14819,wind,2040,1,6075,6075,0.0
14820,wind,2040,1,6076,6076,0.0
14821,wind,2040,1,6077,6077,0.0
14822,wind,2040,1,6078,6078,0.0
14823,wind,2040,1,6079,6079,0.0
14824,wind,2040,1,6080,6080,0.0
14825,wind,2040,1,6081,6081,0.0
14826,wind,2040,1,6082,6082,0.0
14827,wind,2040,1,6083,6083,-0.5680637106210245
14828,wind,2040,1,6084,6084,-0.5680637106210245
14829,wind,2040,1,6085,6085,-0.5680637106210245
14830,wind,2040,1,6086,6086,-0.5680637106210245
14831,wind,2040,1,6087,6087,-0.5680637106210245
14832,wind,2040,1,6088,6088,-0.5680637106210245
14833,wind,2040,1,6089,6089,-0.5680637106210245
14834,wind,2040,1,6090,6090,-0.5680637106210245
14835,wind,2040,1,6091,6091,-0.5680637106210245
14836,wind,2040,1,6092,6092,-0.5680637106210245
14837,wind,2040,1,6093,6093,-0.5680637106210245
14838,wind,2040,1,6094,6094,-0.5680637106210245
14839,wind,2040,1,6095,6095,-0.5680637106210245
14840,wind,2040,1,6096,6096,-0.5680637106210245
14841,wind,2040,1,6097,6097,-0.5680637106210245
14842,wind,2040,1,6098,6098,-0.5680637106210245
14843,wind,2040,1,6099,6099,-0.5680637106210245
14844,wind,2040,1,6100,6100,-0.5680637106210245
14845,wind,2040,1,6101,6101,-0.5680637106210245
14846,wind,2040,1,6102,6102,-0.5680637106210245
14847,wind,2040,1,6103,6103,-0.5680637106210245
14848,wind,2040,1,6104,6104,-0.5680637106210245
14849,wind,2040,1,6105,6105,-0.5680637106210245
14850,wind,2040,1,6106,6106,-0.5680637106210245
14851,wind,2040,1,6107,6107,-0.5680637106210245
14852,wind,2040,1,6108,6108,-0.5680637106210245
14853,wind,2040,1,6109,6109,-0.5680637106210245
14854,wind,2040,1,6110,6110,-0.5680637106210245
14855,wind,2040,1,6111,6111,-0.5680637106210245
14856,wind,2040,1,6112,6112,-0.5680637106210245
14857,wind,2040,1,6113,6113,-0.5680637106210245
14858,wind,2040,1,6114,6114,-0.5680637106210245
14859,wind,2040,1,6115,6115,-0.5680637106210245
14860,wind,2040,1,6116,6116,-0.5680637106210245
14861,wind,2040,1,6117,6117,-0.5680637106210245
14862,wind,2040,1,6118,6118,-0.5680637106210245
14863,wind,2040,1,6119,6119,-0.5680637106210245
14864,wind,2040,1,6120,6120,-0.5680637106210245
14865,wind,2040,1,6121,6121,-0.5680637106210245
14866,wind,2040,1,6122,6122,-0.5680637106210245
14867,wind,2040,1,6123,6123,-0.5680637106210245
14868,wind,2040,1,6124,6124,-0.5680637106210245
14869,wind,2040,1,6125,6125,-0.5206921711668738
14870,wind,2040,1,6126,6126,0.0
14871,wind,2040,1,6127,6127,0.0
14872,wind,2040,1,6128,6128,0.0
14873,wind,2040,1,6129,6129,0.0
14874,wind,2040,1,6130,6130,0.0
14875,wind,2040,1,6131,6131,0.0
14876,wind,2040,1,6132,6132,0.0
14877,wind,2040,1,6133,6133,0.0
14878,wind,2040,1,6134,6134,0.0
14879,wind,2040,1,6135,6135,0.0
14880,wind,2040,1,6136,6136,0.0
14881,wind,2040,1,6137,6137,0.0
14882,wind,2040,1,6138,6138,0.0
14883,wind,2040,1,6139,6139,0.0
14884,wind,2040,1,6140,6140,0.0
14885,wind,2040,1,6141,6141,0.0
14886,wind,2040,1,6142,6142,0.0
14887,wind,2040,1,6143,6143,0.0
14888,wind,2040,1,6144,6144,0.0
14889,wind,2040,1,6145,6145,0.0
14890,wind,2040,1,6146,6146,0.0
14891,wind,2040,1,6147,6147,0.0
14892,wind,2040,1,6148,6148,0.0
14893,wind,2040,1,6149,6149,0.0
14894,wind,2040,1,6150,6150,0.0
14895,wind,2040,1,6151,6151,0.0
14896,wind,2040,1,6152,6152,0.0
14897,wind,2040,1,6153,6153,0.0
14898,wind,2040,1,6154,6154,0.0
14899,wind,2040,1,6155,6155,-0.5206921711668738
14900,wind,2040,1,6156,6156,0.0
14901,wind,2040,1,6157,6157,0.0
14902,wind,2040,1,6158,6158,0.0
14903,wind,2040,1,6159,6159,-0.5206921711668738
14904,wind,2040,1,6160,6160,-0.5206921711668738
14905,wind,2040,1,6161,6161,-0.5206921711668738
14906,wind,2040,1,6162,6162,-0.5206921711668738
14907,wind,2040,1,6163,6163,-0.5206921711668738
14908,wind,2040,1,6164,6164,-0.5206921711668738
14909,wind,2040,1,6165,6165,-0.5680637106210245
14910,wind,2040,1,6166,6166,-0.5680637106210245
14911,wind,2040,1,6167,6167,-0.5680637106210245
14912,wind,2040,1,6168,6168,-0.5680637106210245
14913,wind,2040,1,6169,6169,-0.5680637106210245
14914,wind,2040,1,6170,6170,-0.5680637106210245
14915,wind,2040,1,6171,6171,-0.5680637106210245
14916,wind,2040,1,6172,6172,-0.5206921711668738
14917,wind,2040,1,6173,6173,-0.5206921711668738
14918,wind,2040,1,6174,6174,-0.5206921711668738
14919,wind,2040,1,6175,6175,0.0
14920,wind,2040,1,6176,6176,0.0
14921,wind,2040,1,6177,6177,0.0
14922,wind,2040,1,6178,6178,0.0
14923,wind,2040,1,6179,6179,0.0
14924,wind,2040,1,6180,6180,-0.5206921711668738
14925,wind,2040,1,6181,6181,-0.5206921711668738
14926,wind,2040,1,6182,6182,-0.5206921711668738
14927,wind,2040,1,6183,6183,-0.5680637106210245
14928,wind,2040,1,6184,6184,-0.5680637106210245
14929,wind,2040,1,6185,6185,-0.5680637106210245
14930,wind,2040,1,6186,6186,-0.5206921711668738
14931,wind,2040,1,6187,6187,-0.5206921711668738
14932,wind,2040,1,6188,6188,-0.5206921711668738
14933,wind,2040,1,6189,6189,-0.5680637106210245
14934,wind,2040,1,6190,6190,-0.5206921711668738
14935,wind,2040,1,6191,6191,-0.5206921711668738
14936,wind,2040,1,6192,6192,-0.5206921711668738
14937,wind,2040,1,6193,6193,0.0
14938,wind,2040,1,6194,6194,0.0
14939,wind,2040,1,6195,6195,0.0
14940,wind,2040,1,6196,6196,0.0
14941,wind,2040,1,6197,6197,0.0
14942,wind,2040,1,6198,6198,0.0
14943,wind,2040,1,6199,6199,0.0
14944,wind,2040,1,6200,6200,0.0
14945,wind,2040,1,6201,6201,0.0
14946,wind,2040,1,6202,6202,0.0
14947,wind,2040,1,6203,6203,0.0
14948,wind,2040,1,6204,6204,0.0
14949,wind,2040,1,6205,6205,-0.5206921711668738
14950,wind,2040,1,6206,6206,-0.5206921711668738
14951,wind,2040,1,6207,6207,-0.5206921711668738
14952,wind,2040,1,6208,6208,-0.5680637106210245
14953,wind,2040,1,6209,6209,-0.5680637106210245
14954,wind,2040,1,6210,6210,-0.5680637106210245
14955,wind,2040,1,6211,6211,-0.5680637106210245
14956,wind,2040,1,6212,6212,-0.5680637106210245
14957,wind,2040,1,6213,6213,-0.5680637106210245
14958,wind,2040,1,6214,6214,-0.5680637106210245
14959,wind,2040,1,6215,6215,-0.5206921711668738
14960,wind,2040,1,6216,6216,0.0
14961,wind,2040,1,6217,6217,0.0
14962,wind,2040,1,6218,6218,0.0
14963,wind,2040,1,6219,6219,0.0
14964,wind,2040,1,6220,6220,-0.5206921711668738
14965,wind,2040,1,6221,6221,-0.5206921711668738
14966,wind,2040,1,6222,6222,-0.5206921711668738
14967,wind,2040,1,6223,6223,-0.5206921711668738
14968,wind,2040,1,6224,6224,-0.5206921711668738
14969,wind,2040,1,6225,6225,0.0
14970,wind,2040,1,6226,6226,0.0
14971,wind,2040,1,6227,6227,0.0
14972,wind,2040,1,6228,6228,0.0
14973,wind,2040,1,6229,6229,-0.5206921711668738
14974,wind,2040,1,6230,6230,-0.5206921711668738
14975,wind,2040,1,6231,6231,-0.5206921711668738
14976,wind,2040,1,6232,6232,-0.5206921711668738
14977,wind,2040,1,6233,6233,-0.5206921711668738
14978,wind,2040,1,6234,6234,-0.5680637106210245
14979,wind,2040,1,6235,6235,-0.5680637106210245
14980,wind,2040,1,6236,6236,-0.5680637106210245
14981,wind,2040,1,6237,6237,-0.5680637106210245
14982,wind,2040,1,6238,6238,-0.5680637106210245
14983,wind,2040,1,6239,6239,-0.5680637106210245
14984,wind,2040,1,6240,6240,-0.5680637106210245
14985,wind,2040,1,6241,6241,-0.5680637106210245
14986,wind,2040,1,6242,6242,-0.5680637106210245
14987,wind,2040,1,6243,6243,-0.5680637106210245
14988,wind,2040,1,6244,6244,-0.5680637106210245
14989,wind,2040,1,6245,6245,-0.5680637106210245
14990,wind,2040,1,6246,6246,-0.5680637106210245
14991,wind,2040,1,6247,6247,-0.5680637106210245
14992,wind,2040,1,6248,6248,-0.5680637106210245
14993,wind,2040,1,6249,6249,-0.5748310734001889
14994,wind,2040,1,6250,6250,-0.6954593149387943
14995,wind,2040,1,6251,6251,-0.6954593149387943
14996,wind,2040,1,6252,6252,-0.6954593149387943
14997,wind,2040,1,6253,6253,-0.5680637106210245
14998,wind,2040,1,6254,6254,-0.5680637106210245
14999,wind,2040,1,6255,6255,-0.5680637106210245
15000,wind,2040,1,6256,6256,-0.5680637106210245
15001,wind,2040,1,6257,6257,-0.5680637106210245
15002,wind,2040,1,6258,6258,-0.5680637106210245
15003,wind,2040,1,6259,6259,-0.5680637106210245
15004,wind,2040,1,6260,6260,-0.5680637106210245
15005,wind,2040,1,6261,6261,-0.5680637106210245
15006,wind,2040,1,6262,6262,-0.5680637106210245
15007,wind,2040,1,6263,6263,-0.5680637106210245
15008,wind,2040,1,6264,6264,-0.5680637106210245
15009,wind,2040,1,6265,6265,-0.5680637106210245
15010,wind,2040,1,6266,6266,-0.5680637106210245
15011,wind,2040,1,6267,6267,-0.5680637106210245
15012,wind,2040,1,6268,6268,-0.5680637106210245
15013,wind,2040,1,6269,6269,-0.5680637106210245
15014,wind,2040,1,6270,6270,-0.5680637106210245
15015,wind,2040,1,6271,6271,-0.5680637106210245
15016,wind,2040,1,6272,6272,-0.5680637106210245
15017,wind,2040,1,6273,6273,-0.5680637106210245
15018,wind,2040,1,6274,6274,-0.5680637106210245
15019,wind,2040,1,6275,6275,-0.5680637106210245
15020,wind,2040,1,6276,6276,-0.5680637106210245
15021,wind,2040,1,6277,6277,-0.5680637106210245
15022,wind,2040,1,6278,6278,-0.5680637106210245
15023,wind,2040,1,6279,6279,-0.5680637106210245
15024,wind,2040,1,6280,6280,-0.5680637106210245
15025,wind,2040,1,6281,6281,-0.5680637106210245
15026,wind,2040,1,6282,6282,-0.5680637106210245
15027,wind,2040,1,6283,6283,-0.5680637106210245
15028,wind,2040,1,6284,6284,-0.5680637106210245
15029,wind,2040,1,6285,6285,-0.5680637106210245
15030,wind,2040,1,6286,6286,-0.5680637106210245
15031,wind,2040,1,6287,6287,-0.5680637106210245
15032,wind,2040,1,6288,6288,-0.5680637106210245
15033,wind,2040,1,6289,6289,-0.5680637106210245
15034,wind,2040,1,6290,6290,-0.5680637106210245
15035,wind,2040,1,6291,6291,-0.5680637106210245
15036,wind,2040,1,6292,6292,-0.5680637106210245
15037,wind,2040,1,6293,6293,-0.5680637106210245
15038,wind,2040,1,6294,6294,-0.5680637106210245
15039,wind,2040,1,6295,6295,-0.5680637106210245
15040,wind,2040,1,6296,6296,-0.5680637106210245
15041,wind,2040,1,6297,6297,-0.5680637106210245
15042,wind,2040,1,6298,6298,-0.5680637106210245
15043,wind,2040,1,6299,6299,-0.5680637106210245
15044,wind,2040,1,6300,6300,-0.5680637106210245
15045,wind,2040,1,6301,6301,-0.5680637106210245
15046,wind,2040,1,6302,6302,-0.5680637106210245
15047,wind,2040,1,6303,6303,-0.5680637106210245
15048,wind,2040,1,6304,6304,-0.5680637106210245
15049,wind,2040,1,6305,6305,-0.5680637106210245
15050,wind,2040,1,6306,6306,-0.5680637106210245
15051,wind,2040,1,6307,6307,-0.5680637106210245
15052,wind,2040,1,6308,6308,-0.5680637106210245
15053,wind,2040,1,6309,6309,-0.5680637106210245
15054,wind,2040,1,6310,6310,-0.5680637106210245
15055,wind,2040,1,6311,6311,-0.5680637106210245
15056,wind,2040,1,6312,6312,-0.5680637106210245
15057,wind,2040,1,6313,6313,-0.5680637106210245
15058,wind,2040,1,6314,6314,-0.5680637106210245
15059,wind,2040,1,6315,6315,-0.5680637106210245
15060,wind,2040,1,6316,6316,-0.5680637106210245
15061,wind,2040,1,6317,6317,-0.5680637106210245
15062,wind,2040,1,6318,6318,-0.5680637106210245
15063,wind,2040,1,6319,6319,-0.5680637106210245
15064,wind,2040,1,6320,6320,-0.5680637106210245
15065,wind,2040,1,6321,6321,-0.5680637106210245
15066,wind,2040,1,6322,6322,-0.5680637106210245
15067,wind,2040,1,6323,6323,-0.5680637106210245
15068,wind,2040,1,6324,6324,-0.5680637106210245
15069,wind,2040,1,6325,6325,-0.5680637106210245
15070,wind,2040,1,6326,6326,-0.5680637106210245
15071,wind,2040,1,6327,6327,-0.5680637106210245
15072,wind,2040,1,6328,6328,-0.5680637106210245
15073,wind,2040,1,6329,6329,-0.5680637106210245
15074,wind,2040,1,6330,6330,-0.5680637106210245
15075,wind,2040,1,6331,6331,-0.5680637106210245
15076,wind,2040,1,6332,6332,-0.5680637106210245
15077,wind,2040,1,6333,6333,-0.5680637106210245
15078,wind,2040,1,6334,6334,-0.5680637106210245
15079,wind,2040,1,6335,6335,-0.5680637106210245
15080,wind,2040,1,6336,6336,-0.5680637106210245
15081,wind,2040,1,6337,6337,-0.5680637106210245
15082,wind,2040,1,6338,6338,-0.5680637106210245
15083,wind,2040,1,6339,6339,-0.5680637106210245
15084,wind,2040,1,6340,6340,-0.5680637106210245
15085,wind,2040,1,6341,6341,-0.5680637106210245
15086,wind,2040,1,6342,6342,-0.5680637106210245
15087,wind,2040,1,6343,6343,-0.5680637106210245
15088,wind,2040,1,6344,6344,-0.5680637106210245
15089,wind,2040,1,6345,6345,-0.5680637106210245
15090,wind,2040,1,6346,6346,-0.5680637106210245
15091,wind,2040,1,6347,6347,-0.5680637106210245
15092,wind,2040,1,6348,6348,-0.5680637106210245
15093,wind,2040,1,6349,6349,-0.5680637106210245
15094,wind,2040,1,6350,6350,-0.5680637106210245
15095,wind,2040,1,6351,6351,-0.5680637106210245
15096,wind,2040,1,6352,6352,-0.5680637106210245
15097,wind,2040,1,6353,6353,-0.5680637106210245
15098,wind,2040,1,6354,6354,-0.5680637106210245
15099,wind,2040,1,6355,6355,-0.5680637106210245
15100,wind,2040,1,6356,6356,-0.5680637106210245
15101,wind,2040,1,6357,6357,-0.5680637106210245
15102,wind,2040,1,6358,6358,-0.5680637106210245
15103,wind,2040,1,6359,6359,-0.5680637106210245
15104,wind,2040,1,6360,6360,-0.5680637106210245
15105,wind,2040,1,6361,6361,-0.5680637106210245
15106,wind,2040,1,6362,6362,-0.5680637106210245
15107,wind,2040,1,6363,6363,-0.5680637106210245
15108,wind,2040,1,6364,6364,-0.5748310734001889
15109,wind,2040,1,6365,6365,-0.6954593149387943
15110,wind,2040,1,6366,6366,-0.6954593149387943
15111,wind,2040,1,6367,6367,-0.6954593149387943
15112,wind,2040,1,6368,6368,-0.6954593149387943
15113,wind,2040,1,6369,6369,-0.6954593149387943
15114,wind,2040,1,6370,6370,-0.6954593149387943
15115,wind,2040,1,6371,6371,-0.5748310734001889
15116,wind,2040,1,6372,6372,-0.5748310734001889
15117,wind,2040,1,6373,6373,-0.5748310734001889
15118,wind,2040,1,6374,6374,-0.5748310734001889
15119,wind,2040,1,6375,6375,-0.5680637106210245
15120,wind,2040,1,6376,6376,-0.5680637106210245
15121,wind,2040,1,6377,6377,-0.5680637106210245
15122,wind,2040,1,6378,6378,-0.5680637106210245
15123,wind,2040,1,6379,6379,-0.5680637106210245
15124,wind,2040,1,6380,6380,-0.5680637106210245
15125,wind,2040,1,6381,6381,-0.5680637106210245
15126,wind,2040,1,6382,6382,-0.5680637106210245
15127,wind,2040,1,6383,6383,-0.5680637106210245
15128,wind,2040,1,6384,6384,-0.5680637106210245
15129,wind,2040,1,6385,6385,-0.5680637106210245
15130,wind,2040,1,6386,6386,-0.6954593149387943
15131,wind,2040,1,6387,6387,-0.6954593149387943
15132,wind,2040,1,6388,6388,-0.6954593149387943
15133,wind,2040,1,6389,6389,-0.6954593149387943
15134,wind,2040,1,6390,6390,-0.6954593149387943
15135,wind,2040,1,6391,6391,-0.6954593149387943
15136,wind,2040,1,6392,6392,-0.5748310734001889
15137,wind,2040,1,6393,6393,-0.5680637106210245
15138,wind,2040,1,6394,6394,-0.5680637106210245
15139,wind,2040,1,6395,6395,-0.5680637106210245
15140,wind,2040,1,6396,6396,-0.5680637106210245
15141,wind,2040,1,6397,6397,-0.5680637106210245
15142,wind,2040,1,6398,6398,-0.5680637106210245
15143,wind,2040,1,6399,6399,-0.5680637106210245
15144,wind,2040,1,6400,6400,-0.5680637106210245
15145,wind,2040,1,6401,6401,-0.5680637106210245
15146,wind,2040,1,6402,6402,-0.5680637106210245
15147,wind,2040,1,6403,6403,-0.5680637106210245
15148,wind,2040,1,6404,6404,-0.5680637106210245
15149,wind,2040,1,6405,6405,-0.5680637106210245
15150,wind,2040,1,6406,6406,-0.5680637106210245
15151,wind,2040,1,6407,6407,-0.5680637106210245
15152,wind,2040,1,6408,6408,-0.5680637106210245
15153,wind,2040,1,6409,6409,-0.5680637106210245
15154,wind,2040,1,6410,6410,-0.5748310734001889
15155,wind,2040,1,6411,6411,-0.6954593149387943
15156,wind,2040,1,6412,6412,-0.6954593149387943
15157,wind,2040,1,6413,6413,-0.6954593149387943
15158,wind,2040,1,6414,6414,-0.6954593149387943
15159,wind,2040,1,6415,6415,-0.5748310734001889
15160,wind,2040,1,6416,6416,-0.5680637106210245
15161,wind,2040,1,6417,6417,-0.5680637106210245
15162,wind,2040,1,6418,6418,-0.5680637106210245
15163,wind,2040,1,6419,6419,-0.5680637106210245
15164,wind,2040,1,6420,6420,-0.5680637106210245
15165,wind,2040,1,6421,6421,-0.5680637106210245
15166,wind,2040,1,6422,6422,-0.5680637106210245
15167,wind,2040,1,6423,6423,-0.5680637106210245
15168,wind,2040,1,6424,6424,-0.5680637106210245
15169,wind,2040,1,6425,6425,-0.5680637106210245
15170,wind,2040,1,6426,6426,-0.5680637106210245
15171,wind,2040,1,6427,6427,-0.5680637106210245
15172,wind,2040,1,6428,6428,-0.5680637106210245
15173,wind,2040,1,6429,6429,-0.5680637106210245
15174,wind,2040,1,6430,6430,-0.5680637106210245
15175,wind,2040,1,6431,6431,-0.5680637106210245
15176,wind,2040,1,6432,6432,-0.5680637106210245
15177,wind,2040,1,6433,6433,-0.5680637106210245
15178,wind,2040,1,6434,6434,-0.5680637106210245
15179,wind,2040,1,6435,6435,-0.5680637106210245
15180,wind,2040,1,6436,6436,-0.5680637106210245
15181,wind,2040,1,6437,6437,-0.5680637106210245
15182,wind,2040,1,6438,6438,-0.5680637106210245
15183,wind,2040,1,6439,6439,-0.5680637106210245
15184,wind,2040,1,6440,6440,-0.5680637106210245
15185,wind,2040,1,6441,6441,-0.5680637106210245
15186,wind,2040,1,6442,6442,-0.5680637106210245
15187,wind,2040,1,6443,6443,-0.5680637106210245
15188,wind,2040,1,6444,6444,-0.5680637106210245
15189,wind,2040,1,6445,6445,-0.5680637106210245
15190,wind,2040,1,6446,6446,-0.5680637106210245
15191,wind,2040,1,6447,6447,-0.5680637106210245
15192,wind,2040,1,6448,6448,-0.5680637106210245
15193,wind,2040,1,6449,6449,-0.5680637106210245
15194,wind,2040,1,6450,6450,-0.5680637106210245
15195,wind,2040,1,6451,6451,-0.5680637106210245
15196,wind,2040,1,6452,6452,-0.5680637106210245
15197,wind,2040,1,6453,6453,-0.5680637106210245
15198,wind,2040,1,6454,6454,-0.5680637106210245
15199,wind,2040,1,6455,6455,-0.5680637106210245
15200,wind,2040,1,6456,6456,-0.5680637106210245
15201,wind,2040,1,6457,6457,-0.5680637106210245
15202,wind,2040,1,6458,6458,-0.5680637106210245
15203,wind,2040,1,6459,6459,-0.5680637106210245
15204,wind,2040,1,6460,6460,-0.5680637106210245
15205,wind,2040,1,6461,6461,-0.5680637106210245
15206,wind,2040,1,6462,6462,-0.5680637106210245
15207,wind,2040,1,6463,6463,-0.5680637106210245
15208,wind,2040,1,6464,6464,-0.5680637106210245
15209,wind,2040,1,6465,6465,-0.5680637106210245
15210,wind,2040,1,6466,6466,-0.5680637106210245
15211,wind,2040,1,6467,6467,-0.5680637106210245
15212,wind,2040,1,6468,6468,-0.5680637106210245
15213,wind,2040,1,6469,6469,-0.5680637106210245
15214,wind,2040,1,6470,6470,-0.5680637106210245
15215,wind,2040,1,6471,6471,-0.5680637106210245
15216,wind,2040,1,6472,6472,-0.5680637106210245
15217,wind,2040,1,6473,6473,-0.5680637106210245
15218,wind,2040,1,6474,6474,-0.5680637106210245
15219,wind,2040,1,6475,6475,-0.5680637106210245
15220,wind,2040,1,6476,6476,-0.5680637106210245
15221,wind,2040,1,6477,6477,-0.5680637106210245
15222,wind,2040,1,6478,6478,-0.5680637106210245
15223,wind,2040,1,6479,6479,-0.5680637106210245
15224,wind,2040,1,6480,6480,-0.5680637106210245
15225,wind,2040,1,6481,6481,-0.5680637106210245
15226,wind,2040,1,6482,6482,-0.5680637106210245
15227,wind,2040,1,6483,6483,-0.5680637106210245
15228,wind,2040,1,6484,6484,-0.5680637106210245
15229,wind,2040,1,6485,6485,-0.5680637106210245
15230,wind,2040,1,6486,6486,-0.5680637106210245
15231,wind,2040,1,6487,6487,-0.5680637106210245
15232,wind,2040,1,6488,6488,-0.5680637106210245
15233,wind,2040,1,6489,6489,-0.5680637106210245
15234,wind,2040,1,6490,6490,-0.5680637106210245
15235,wind,2040,1,6491,6491,-0.5680637106210245
15236,wind,2040,1,6492,6492,-0.5680637106210245
15237,wind,2040,1,6493,6493,-0.5680637106210245
15238,wind,2040,1,6494,6494,-0.5680637106210245
15239,wind,2040,1,6495,6495,-0.5748310734001889
15240,wind,2040,1,6496,6496,-0.6954593149387943
15241,wind,2040,1,6497,6497,-0.6954593149387943
15242,wind,2040,1,6498,6498,-0.6954593149387943
15243,wind,2040,1,6499,6499,-0.6954593149387943
15244,wind,2040,1,6500,6500,-0.5748310734001889
15245,wind,2040,1,6501,6501,-0.5680637106210245
15246,wind,2040,1,6502,6502,-0.5680637106210245
15247,wind,2040,1,6503,6503,-0.5680637106210245
15248,wind,2040,1,6504,6504,-0.5680637106210245
15249,wind,2040,1,6505,6505,-0.5680637106210245
15250,wind,2040,1,6506,6506,-0.5680637106210245
15251,wind,2040,1,6507,6507,-0.5748310734001889
15252,wind,2040,1,6508,6508,-0.6954593149387943
15253,wind,2040,1,6509,6509,-0.6954593149387943
15254,wind,2040,1,6510,6510,-0.6954593149387943
15255,wind,2040,1,6511,6511,-0.6954593149387943
15256,wind,2040,1,6512,6512,-0.6954593149387943
15257,wind,2040,1,6513,6513,-0.6954593149387943
15258,wind,2040,1,6514,6514,-0.6954593149387943
15259,wind,2040,1,6515,6515,-0.6954593149387943
15260,wind,2040,1,6516,6516,-0.6954593149387943
15261,wind,2040,1,6517,6517,-0.6954593149387943
15262,wind,2040,1,6518,6518,-0.6954593149387943
15263,wind,2040,1,6519,6519,-0.6954593149387943
15264,wind,2040,1,6520,6520,-0.6954593149387943
15265,wind,2040,1,6521,6521,-0.6954593149387943
15266,wind,2040,1,6522,6522,-0.6954593149387943
15267,wind,2040,1,6523,6523,-0.6954593149387943
15268,wind,2040,1,6524,6524,-0.5680637106210245
15269,wind,2040,1,6525,6525,-0.5680637106210245
15270,wind,2040,1,6526,6526,-0.5680637106210245
15271,wind,2040,1,6527,6527,-0.5680637106210245
15272,wind,2040,1,6528,6528,-0.5680637106210245
15273,wind,2040,1,6529,6529,-0.5680637106210245
15274,wind,2040,1,6530,6530,-0.5680637106210245
15275,wind,2040,1,6531,6531,-0.5680637106210245
15276,wind,2040,1,6532,6532,-0.5680637106210245
15277,wind,2040,1,6533,6533,-0.5680637106210245
15278,wind,2040,1,6534,6534,-0.5680637106210245
15279,wind,2040,1,6535,6535,-0.5680637106210245
15280,wind,2040,1,6536,6536,-0.5680637106210245
15281,wind,2040,1,6537,6537,-0.5680637106210245
15282,wind,2040,1,6538,6538,-0.5680637106210245
15283,wind,2040,1,6539,6539,-0.5206921711668738
15284,wind,2040,1,6540,6540,-0.5206921711668738
15285,wind,2040,1,6541,6541,-0.5680637106210245
15286,wind,2040,1,6542,6542,-0.5680637106210245
15287,wind,2040,1,6543,6543,-0.5680637106210245
15288,wind,2040,1,6544,6544,-0.5680637106210245
15289,wind,2040,1,6545,6545,-0.5680637106210245
15290,wind,2040,1,6546,6546,-0.5680637106210245
15291,wind,2040,1,6547,6547,-0.5680637106210245
15292,wind,2040,1,6548,6548,-0.5680637106210245
15293,wind,2040,1,6549,6549,-0.5680637106210245
15294,wind,2040,1,6550,6550,-0.5680637106210245
15295,wind,2040,1,6551,6551,-0.5680637106210245
15296,wind,2040,1,6552,6552,-0.5680637106210245
15297,wind,2040,1,6553,6553,-0.5680637106210245
15298,wind,2040,1,6554,6554,-0.5680637106210245
15299,wind,2040,1,6555,6555,-0.5680637106210245
15300,wind,2040,1,6556,6556,-0.5680637106210245
