id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
162138,wind25,2030,1,4458,4458,-0.6345875546929215
162139,wind25,2030,1,4459,4459,-0.6345875546929215
162140,wind25,2030,1,4460,4460,-0.6345875546929215
162141,wind25,2030,1,4461,4461,-0.6345875546929215
162142,wind25,2030,1,4462,4462,-0.6345875546929215
162143,wind25,2030,1,4463,4463,-0.6345875546929215
162144,wind25,2030,1,4464,4464,-0.6345875546929215
162145,wind25,2030,1,4465,4465,-0.6345875546929215
162146,wind25,2030,1,4466,4466,-0.6345875546929215
162147,wind25,2030,1,4467,4467,-0.6345875546929215
162148,wind25,2030,1,4468,4468,-0.6345875546929215
162149,wind25,2030,1,4469,4469,-0.6345875546929215
162150,wind25,2030,1,4470,4470,-0.6345875546929215
162151,wind25,2030,1,4471,4471,-0.6345875546929215
162152,wind25,2030,1,4472,4472,-0.6345875546929215
162153,wind25,2030,1,4473,4473,-0.6345875546929215
162154,wind25,2030,1,4474,4474,-0.6345875546929215
162155,wind25,2030,1,4475,4475,-0.6345875546929215
162156,wind25,2030,1,4476,4476,-0.6345875546929215
162157,wind25,2030,1,4477,4477,-0.6345875546929215
162158,wind25,2030,1,4478,4478,-0.6345875546929215
162159,wind25,2030,1,4479,4479,-0.6345875546929215
162160,wind25,2030,1,4480,4480,-0.6345875546929215
162161,wind25,2030,1,4481,4481,-0.6345875546929215
162162,wind25,2030,1,4482,4482,-0.6345875546929215
162163,wind25,2030,1,4483,4483,-0.6345875546929215
162164,wind25,2030,1,4484,4484,-0.6345875546929215
162165,wind25,2030,1,4485,4485,-0.6345875546929215
162166,wind25,2030,1,4486,4486,-0.6345875546929215
162167,wind25,2030,1,4487,4487,-0.6345875546929215
162168,wind25,2030,1,4488,4488,-0.6345875546929215
162169,wind25,2030,1,4489,4489,-0.6345875546929215
162170,wind25,2030,1,4490,4490,-0.6345875546929215
162171,wind25,2030,1,4491,4491,-0.6345875546929215
162172,wind25,2030,1,4492,4492,-0.6345875546929215
162173,wind25,2030,1,4493,4493,-0.6345875546929215
162174,wind25,2030,1,4494,4494,-0.6345875546929215
162175,wind25,2030,1,4495,4495,-0.6345875546929215
162176,wind25,2030,1,4496,4496,-0.6345875546929215
162177,wind25,2030,1,4497,4497,-0.6345875546929215
162178,wind25,2030,1,4498,4498,-0.6345875546929215
162179,wind25,2030,1,4499,4499,-0.6345875546929215
162180,wind25,2030,1,4500,4500,-0.6345875546929215
162181,wind25,2030,1,4501,4501,-0.6345875546929215
162182,wind25,2030,1,4502,4502,-0.6345875546929215
162183,wind25,2030,1,4503,4503,-0.6345875546929215
162184,wind25,2030,1,4504,4504,-0.6345875546929215
162185,wind25,2030,1,4505,4505,-0.6345875546929215
162186,wind25,2030,1,4506,4506,-0.6345875546929215
162187,wind25,2030,1,4507,4507,-0.6345875546929215
162188,wind25,2030,1,4508,4508,-0.6345875546929215
162189,wind25,2030,1,4509,4509,-0.6345875546929215
162190,wind25,2030,1,4510,4510,-0.6345875546929215
162191,wind25,2030,1,4511,4511,-0.6345875546929215
162192,wind25,2030,1,4512,4512,-0.6345875546929215
162193,wind25,2030,1,4513,4513,-0.6345875546929215
162194,wind25,2030,1,4514,4514,-0.6345875546929215
162195,wind25,2030,1,4515,4515,-0.6345875546929215
162196,wind25,2030,1,4516,4516,-0.6345875546929215
162197,wind25,2030,1,4517,4517,-0.6345875546929215
162198,wind25,2030,1,4518,4518,-0.6345875546929215
162199,wind25,2030,1,4519,4519,-0.6345875546929215
162200,wind25,2030,1,4520,4520,-0.6345875546929215
162201,wind25,2030,1,4521,4521,-0.6345875546929215
162202,wind25,2030,1,4522,4522,-0.6345875546929215
162203,wind25,2030,1,4523,4523,-0.6345875546929215
162204,wind25,2030,1,4524,4524,-0.6345875546929215
162205,wind25,2030,1,4525,4525,-0.6345875546929215
162206,wind25,2030,1,4526,4526,-0.6345875546929215
162207,wind25,2030,1,4527,4527,-0.6345875546929215
162208,wind25,2030,1,4528,4528,-0.6345875546929215
162209,wind25,2030,1,4529,4529,-0.6345875546929215
162210,wind25,2030,1,4530,4530,-0.6345875546929215
162211,wind25,2030,1,4531,4531,-0.7603227455726012
162212,wind25,2030,1,4532,4532,-0.7603227455726012
162213,wind25,2030,1,4533,4533,-0.7603227455726012
162214,wind25,2030,1,4534,4534,-0.6345875546929215
162215,wind25,2030,1,4535,4535,-0.6345875546929215
162216,wind25,2030,1,4536,4536,-0.6345875546929215
162217,wind25,2030,1,4537,4537,-0.6345875546929215
162218,wind25,2030,1,4538,4538,-0.6345875546929215
162219,wind25,2030,1,4539,4539,-0.6345875546929215
162220,wind25,2030,1,4540,4540,-0.6345875546929215
162221,wind25,2030,1,4541,4541,-0.6345875546929215
162222,wind25,2030,1,4542,4542,-0.6345875546929215
162223,wind25,2030,1,4543,4543,-0.6345875546929215
162224,wind25,2030,1,4544,4544,-0.6345875546929215
162225,wind25,2030,1,4545,4545,-0.6345875546929215
162226,wind25,2030,1,4546,4546,-0.6345875546929215
162227,wind25,2030,1,4547,4547,-0.6345875546929215
162228,wind25,2030,1,4548,4548,-0.6345875546929215
162229,wind25,2030,1,4549,4549,-0.6345875546929215
162230,wind25,2030,1,4550,4550,-0.6345875546929215
162231,wind25,2030,1,4551,4551,-0.6345875546929215
162232,wind25,2030,1,4552,4552,-0.6345875546929215
162233,wind25,2030,1,4553,4553,-0.6345875546929215
162234,wind25,2030,1,4554,4554,-0.6345875546929215
162235,wind25,2030,1,4555,4555,-0.6345875546929215
162236,wind25,2030,1,4556,4556,-0.6345875546929215
162237,wind25,2030,1,4557,4557,-0.6345875546929215
162238,wind25,2030,1,4558,4558,-0.6345875546929215
162239,wind25,2030,1,4559,4559,-0.6345875546929215
162240,wind25,2030,1,4560,4560,-0.6345875546929215
162241,wind25,2030,1,4561,4561,-0.6345875546929215
162242,wind25,2030,1,4562,4562,-0.6345875546929215
162243,wind25,2030,1,4563,4563,-0.6345875546929215
162244,wind25,2030,1,4564,4564,-0.6345875546929215
162245,wind25,2030,1,4565,4565,-0.6345875546929215
162246,wind25,2030,1,4566,4566,-0.7603227455726012
162247,wind25,2030,1,4567,4567,-0.7603227455726012
162248,wind25,2030,1,4568,4568,-0.7603227455726012
162249,wind25,2030,1,4569,4569,-0.7603227455726012
162250,wind25,2030,1,4570,4570,-0.7785880746877324
162251,wind25,2030,1,4571,4571,-0.7785880746877324
162252,wind25,2030,1,4572,4572,-0.7785880746877324
162253,wind25,2030,1,4573,4573,-0.7785880746877324
162254,wind25,2030,1,4574,4574,-0.7785880746877324
162255,wind25,2030,1,4575,4575,-0.7785880746877324
162256,wind25,2030,1,4576,4576,-0.7785880746877324
162257,wind25,2030,1,4577,4577,-0.7785880746877324
162258,wind25,2030,1,4578,4578,-0.7785880746877324
162259,wind25,2030,1,4579,4579,-0.7785880746877324
162260,wind25,2030,1,4580,4580,-0.7785880746877324
162261,wind25,2030,1,4581,4581,-0.7603227455726012
162262,wind25,2030,1,4582,4582,-0.7603227455726012
162263,wind25,2030,1,4583,4583,-0.7603227455726012
162264,wind25,2030,1,4584,4584,-0.7603227455726012
162265,wind25,2030,1,4585,4585,-0.7603227455726012
162266,wind25,2030,1,4586,4586,-0.7603227455726012
162267,wind25,2030,1,4587,4587,-0.7603227455726012
162268,wind25,2030,1,4588,4588,-0.7603227455726012
162269,wind25,2030,1,4589,4589,-0.7603227455726012
162270,wind25,2030,1,4590,4590,-0.7603227455726012
162271,wind25,2030,1,4591,4591,-0.7603227455726012
162272,wind25,2030,1,4592,4592,-0.7603227455726012
162273,wind25,2030,1,4593,4593,-0.7603227455726012
162274,wind25,2030,1,4594,4594,-0.7785880746877324
162275,wind25,2030,1,4595,4595,-0.7785880746877324
162276,wind25,2030,1,4596,4596,-0.7785880746877324
162277,wind25,2030,1,4597,4597,-0.7603227455726012
162278,wind25,2030,1,4598,4598,-0.7603227455726012
162279,wind25,2030,1,4599,4599,-0.6345875546929215
162280,wind25,2030,1,4600,4600,-0.6345875546929215
162281,wind25,2030,1,4601,4601,-0.6345875546929215
162282,wind25,2030,1,4602,4602,-0.6345875546929215
162283,wind25,2030,1,4603,4603,-0.6345875546929215
162284,wind25,2030,1,4604,4604,-0.6345875546929215
162285,wind25,2030,1,4605,4605,-0.6345875546929215
162286,wind25,2030,1,4606,4606,-0.6345875546929215
162287,wind25,2030,1,4607,4607,-0.6345875546929215
162288,wind25,2030,1,4608,4608,-0.7603227455726012
162289,wind25,2030,1,4609,4609,-0.7603227455726012
162290,wind25,2030,1,4610,4610,-0.7603227455726012
162291,wind25,2030,1,4611,4611,-0.7785880746877324
162292,wind25,2030,1,4612,4612,-0.7785880746877324
162293,wind25,2030,1,4613,4613,-0.7785880746877324
162294,wind25,2030,1,4614,4614,-0.7785880746877324
162295,wind25,2030,1,4615,4615,-0.7785880746877324
162296,wind25,2030,1,4616,4616,-0.7603227455726012
162297,wind25,2030,1,4617,4617,-0.7603227455726012
162298,wind25,2030,1,4618,4618,-0.7603227455726012
162299,wind25,2030,1,4619,4619,-0.7603227455726012
162300,wind25,2030,1,4620,4620,-0.7603227455726012
162301,wind25,2030,1,4621,4621,-0.7603227455726012
162302,wind25,2030,1,4622,4622,-0.7603227455726012
162303,wind25,2030,1,4623,4623,-0.6345875546929215
162304,wind25,2030,1,4624,4624,-0.6345875546929215
162305,wind25,2030,1,4625,4625,-0.6345875546929215
162306,wind25,2030,1,4626,4626,-0.6345875546929215
162307,wind25,2030,1,4627,4627,-0.6345875546929215
162308,wind25,2030,1,4628,4628,-0.6345875546929215
162309,wind25,2030,1,4629,4629,-0.6345875546929215
162310,wind25,2030,1,4630,4630,-0.6345875546929215
162311,wind25,2030,1,4631,4631,-0.6345875546929215
162312,wind25,2030,1,4632,4632,-0.6345875546929215
162313,wind25,2030,1,4633,4633,-0.6345875546929215
162314,wind25,2030,1,4634,4634,-0.6345875546929215
162315,wind25,2030,1,4635,4635,-0.6345875546929215
162316,wind25,2030,1,4636,4636,-0.6345875546929215
162317,wind25,2030,1,4637,4637,-0.6239769900617249
162318,wind25,2030,1,4638,4638,-0.6239769900617249
162319,wind25,2030,1,4639,4639,-0.6345875546929215
162320,wind25,2030,1,4640,4640,-0.6345875546929215
162321,wind25,2030,1,4641,4641,-0.6345875546929215
162322,wind25,2030,1,4642,4642,-0.6345875546929215
162323,wind25,2030,1,4643,4643,-0.6345875546929215
162324,wind25,2030,1,4644,4644,-0.6345875546929215
162325,wind25,2030,1,4645,4645,-0.6345875546929215
162326,wind25,2030,1,4646,4646,-0.6239769900617249
162327,wind25,2030,1,4647,4647,-0.6239769900617249
162328,wind25,2030,1,4648,4648,-0.0
162329,wind25,2030,1,4649,4649,-0.0
162330,wind25,2030,1,4650,4650,0.0
162331,wind25,2030,1,4651,4651,-0.0
162332,wind25,2030,1,4652,4652,0.0
162333,wind25,2030,1,4653,4653,-0.0
162334,wind25,2030,1,4654,4654,-0.0
162335,wind25,2030,1,4655,4655,-0.0
162336,wind25,2030,1,4656,4656,-0.0
162337,wind25,2030,1,4657,4657,-0.0
162338,wind25,2030,1,4658,4658,0.0
162339,wind25,2030,1,4659,4659,-0.0
162340,wind25,2030,1,4660,4660,-0.0
162341,wind25,2030,1,4661,4661,-0.0
162342,wind25,2030,1,4662,4662,-0.6239769900617249
162343,wind25,2030,1,4663,4663,-0.6345875546929215
162344,wind25,2030,1,4664,4664,-0.6345875546929215
162345,wind25,2030,1,4665,4665,-0.6345875546929215
162346,wind25,2030,1,4666,4666,-0.6345875546929215
162347,wind25,2030,1,4667,4667,-0.6345875546929215
162348,wind25,2030,1,4668,4668,-0.6345875546929215
162349,wind25,2030,1,4669,4669,-0.6345875546929215
162350,wind25,2030,1,4670,4670,-0.6345875546929215
162351,wind25,2030,1,4671,4671,-0.6345875546929215
162352,wind25,2030,1,4672,4672,-0.6345875546929215
162353,wind25,2030,1,4673,4673,-0.6345875546929215
162354,wind25,2030,1,4674,4674,-0.6345875546929215
162355,wind25,2030,1,4675,4675,-0.6345875546929215
162356,wind25,2030,1,4676,4676,-0.6345875546929215
162357,wind25,2030,1,4677,4677,-0.6345875546929215
162358,wind25,2030,1,4678,4678,-0.6345875546929215
162359,wind25,2030,1,4679,4679,-0.6345875546929215
162360,wind25,2030,1,4680,4680,-0.6345875546929215
162361,wind25,2030,1,4681,4681,-0.6345875546929215
162362,wind25,2030,1,4682,4682,-0.6345875546929215
162363,wind25,2030,1,4683,4683,-0.6345875546929215
162364,wind25,2030,1,4684,4684,-0.6345875546929215
162365,wind25,2030,1,4685,4685,-0.6345875546929215
162366,wind25,2030,1,4686,4686,-0.6345875546929215
162367,wind25,2030,1,4687,4687,-0.6345875546929215
162368,wind25,2030,1,4688,4688,-0.6345875546929215
162369,wind25,2030,1,4689,4689,-0.6345875546929215
162370,wind25,2030,1,4690,4690,-0.6345875546929215
162371,wind25,2030,1,4691,4691,-0.6345875546929215
162372,wind25,2030,1,4692,4692,-0.6345875546929215
162373,wind25,2030,1,4693,4693,-0.6345875546929215
162374,wind25,2030,1,4694,4694,-0.6345875546929215
162375,wind25,2030,1,4695,4695,-0.6345875546929215
162376,wind25,2030,1,4696,4696,-0.7603227455726012
162377,wind25,2030,1,4697,4697,-0.7603227455726012
162378,wind25,2030,1,4698,4698,-0.7603227455726012
162379,wind25,2030,1,4699,4699,-0.7603227455726012
162380,wind25,2030,1,4700,4700,-0.7603227455726012
162381,wind25,2030,1,4701,4701,-0.7603227455726012
162382,wind25,2030,1,4702,4702,-0.7603227455726012
162383,wind25,2030,1,4703,4703,-0.6345875546929215
162384,wind25,2030,1,4704,4704,-0.6345875546929215
162385,wind25,2030,1,4705,4705,-0.7603227455726012
162386,wind25,2030,1,4706,4706,-0.7603227455726012
162387,wind25,2030,1,4707,4707,-0.7603227455726012
162388,wind25,2030,1,4708,4708,-0.7785880746877324
162389,wind25,2030,1,4709,4709,-0.7785880746877324
162390,wind25,2030,1,4710,4710,-0.7785880746877324
162391,wind25,2030,1,4711,4711,-0.7785880746877324
162392,wind25,2030,1,4712,4712,-0.7785880746877324
162393,wind25,2030,1,4713,4713,-0.7785880746877324
162394,wind25,2030,1,4714,4714,-0.7785880746877324
162395,wind25,2030,1,4715,4715,-0.7785880746877324
162396,wind25,2030,1,4716,4716,-0.7785880746877324
162397,wind25,2030,1,4717,4717,-0.7785880746877324
162398,wind25,2030,1,4718,4718,-0.7785880746877324
162399,wind25,2030,1,4719,4719,-0.7785880746877324
162400,wind25,2030,1,4720,4720,-0.7785880746877324
162401,wind25,2030,1,4721,4721,-0.7785880746877324
162402,wind25,2030,1,4722,4722,-0.7785880746877324
162403,wind25,2030,1,4723,4723,-0.7785880746877324
162404,wind25,2030,1,4724,4724,-0.7785880746877324
162405,wind25,2030,1,4725,4725,-0.7785880746877324
162406,wind25,2030,1,4726,4726,-0.7785880746877324
162407,wind25,2030,1,4727,4727,-0.7785880746877324
162408,wind25,2030,1,4728,4728,-0.7785880746877324
162409,wind25,2030,1,4729,4729,-0.7785880746877324
162410,wind25,2030,1,4730,4730,-0.7785880746877324
162411,wind25,2030,1,4731,4731,-0.7785880746877324
162412,wind25,2030,1,4732,4732,-0.7785880746877324
162413,wind25,2030,1,4733,4733,-0.7603227455726012
162414,wind25,2030,1,4734,4734,-0.7603227455726012
162415,wind25,2030,1,4735,4735,-0.7603227455726012
162416,wind25,2030,1,4736,4736,-0.7603227455726012
162417,wind25,2030,1,4737,4737,-0.7603227455726012
162418,wind25,2030,1,4738,4738,-0.7603227455726012
162419,wind25,2030,1,4739,4739,-0.6345875546929215
162420,wind25,2030,1,4740,4740,-0.6345875546929215
162421,wind25,2030,1,4741,4741,-0.6345875546929215
162422,wind25,2030,1,4742,4742,-0.6345875546929215
162423,wind25,2030,1,4743,4743,-0.6345875546929215
162424,wind25,2030,1,4744,4744,-0.6345875546929215
162425,wind25,2030,1,4745,4745,-0.6345875546929215
162426,wind25,2030,1,4746,4746,-0.6345875546929215
162427,wind25,2030,1,4747,4747,-0.6345875546929215
162428,wind25,2030,1,4748,4748,-0.6345875546929215
162429,wind25,2030,1,4749,4749,-0.6345875546929215
162430,wind25,2030,1,4750,4750,-0.6345875546929215
162431,wind25,2030,1,4751,4751,-0.6345875546929215
162432,wind25,2030,1,4752,4752,-0.6345875546929215
162433,wind25,2030,1,4753,4753,-0.6345875546929215
162434,wind25,2030,1,4754,4754,-0.6345875546929215
162435,wind25,2030,1,4755,4755,-0.6345875546929215
162436,wind25,2030,1,4756,4756,-0.6345875546929215
162437,wind25,2030,1,4757,4757,-0.6345875546929215
162438,wind25,2030,1,4758,4758,-0.6345875546929215
162439,wind25,2030,1,4759,4759,-0.6345875546929215
162440,wind25,2030,1,4760,4760,-0.6345875546929215
162441,wind25,2030,1,4761,4761,-0.6345875546929215
162442,wind25,2030,1,4762,4762,-0.6345875546929215
162443,wind25,2030,1,4763,4763,-0.6345875546929215
162444,wind25,2030,1,4764,4764,-0.6345875546929215
162445,wind25,2030,1,4765,4765,-0.6345875546929215
162446,wind25,2030,1,4766,4766,-0.6345875546929215
162447,wind25,2030,1,4767,4767,-0.6345875546929215
162448,wind25,2030,1,4768,4768,-0.6345875546929215
162449,wind25,2030,1,4769,4769,-0.6345875546929215
162450,wind25,2030,1,4770,4770,-0.6345875546929215
162451,wind25,2030,1,4771,4771,-0.6345875546929215
162452,wind25,2030,1,4772,4772,-0.6345875546929215
162453,wind25,2030,1,4773,4773,-0.6345875546929215
162454,wind25,2030,1,4774,4774,-0.6345875546929215
162455,wind25,2030,1,4775,4775,-0.6345875546929215
162456,wind25,2030,1,4776,4776,-0.6345875546929215
162457,wind25,2030,1,4777,4777,-0.6345875546929215
162458,wind25,2030,1,4778,4778,-0.7603227455726012
162459,wind25,2030,1,4779,4779,-0.7603227455726012
162460,wind25,2030,1,4780,4780,-0.7603227455726012
162461,wind25,2030,1,4781,4781,-0.7603227455726012
162462,wind25,2030,1,4782,4782,-0.7603227455726012
162463,wind25,2030,1,4783,4783,-0.7603227455726012
162464,wind25,2030,1,4784,4784,-0.7603227455726012
162465,wind25,2030,1,4785,4785,-0.7603227455726012
162466,wind25,2030,1,4786,4786,-0.7785880746877324
162467,wind25,2030,1,4787,4787,-0.7785880746877324
162468,wind25,2030,1,4788,4788,-0.7785880746877324
162469,wind25,2030,1,4789,4789,-0.7785880746877324
162470,wind25,2030,1,4790,4790,-0.7785880746877324
162471,wind25,2030,1,4791,4791,-0.7785880746877324
162472,wind25,2030,1,4792,4792,-0.7785880746877324
162473,wind25,2030,1,4793,4793,-0.7785880746877324
162474,wind25,2030,1,4794,4794,-0.7785880746877324
162475,wind25,2030,1,4795,4795,-0.7785880746877324
162476,wind25,2030,1,4796,4796,-0.7785880746877324
162477,wind25,2030,1,4797,4797,-0.7785880746877324
162478,wind25,2030,1,4798,4798,-0.7785880746877324
162479,wind25,2030,1,4799,4799,-0.7603227455726012
162480,wind25,2030,1,4800,4800,-0.7603227455726012
162481,wind25,2030,1,4801,4801,-0.7603227455726012
162482,wind25,2030,1,4802,4802,-0.7603227455726012
162483,wind25,2030,1,4803,4803,-0.7603227455726012
162484,wind25,2030,1,4804,4804,-0.7603227455726012
162485,wind25,2030,1,4805,4805,-0.7603227455726012
162486,wind25,2030,1,4806,4806,-0.7603227455726012
162487,wind25,2030,1,4807,4807,-0.7603227455726012
162488,wind25,2030,1,4808,4808,-0.7603227455726012
162489,wind25,2030,1,4809,4809,-0.6345875546929215
162490,wind25,2030,1,4810,4810,-0.6345875546929215
162491,wind25,2030,1,4811,4811,-0.6345875546929215
162492,wind25,2030,1,4812,4812,-0.6345875546929215
162493,wind25,2030,1,4813,4813,-0.6345875546929215
162494,wind25,2030,1,4814,4814,-0.6345875546929215
162495,wind25,2030,1,4815,4815,-0.6345875546929215
162496,wind25,2030,1,4816,4816,-0.6345875546929215
162497,wind25,2030,1,4817,4817,-0.6345875546929215
162498,wind25,2030,1,4818,4818,-0.6345875546929215
162499,wind25,2030,1,4819,4819,-0.7603227455726012
162500,wind25,2030,1,4820,4820,-0.7603227455726012
162501,wind25,2030,1,4821,4821,-0.7603227455726012
162502,wind25,2030,1,4822,4822,-0.7603227455726012
162503,wind25,2030,1,4823,4823,-0.7603227455726012
162504,wind25,2030,1,4824,4824,-0.7603227455726012
162505,wind25,2030,1,4825,4825,-0.7603227455726012
162506,wind25,2030,1,4826,4826,-0.7603227455726012
162507,wind25,2030,1,4827,4827,-0.7603227455726012
162508,wind25,2030,1,4828,4828,-0.7603227455726012
162509,wind25,2030,1,4829,4829,-0.7603227455726012
162510,wind25,2030,1,4830,4830,-0.6345875546929215
162511,wind25,2030,1,4831,4831,-0.6345875546929215
162512,wind25,2030,1,4832,4832,-0.6345875546929215
162513,wind25,2030,1,4833,4833,-0.6345875546929215
162514,wind25,2030,1,4834,4834,-0.6345875546929215
162515,wind25,2030,1,4835,4835,-0.7603227455726012
162516,wind25,2030,1,4836,4836,-0.7603227455726012
162517,wind25,2030,1,4837,4837,-0.6345875546929215
162518,wind25,2030,1,4838,4838,-0.6345875546929215
162519,wind25,2030,1,4839,4839,-0.6345875546929215
162520,wind25,2030,1,4840,4840,-0.6345875546929215
162521,wind25,2030,1,4841,4841,-0.6345875546929215
162522,wind25,2030,1,4842,4842,-0.6345875546929215
162523,wind25,2030,1,4843,4843,-0.6345875546929215
162524,wind25,2030,1,4844,4844,-0.6345875546929215
162525,wind25,2030,1,4845,4845,-0.6345875546929215
162526,wind25,2030,1,4846,4846,-0.6345875546929215
162527,wind25,2030,1,4847,4847,-0.6345875546929215
162528,wind25,2030,1,4848,4848,-0.6345875546929215
162529,wind25,2030,1,4849,4849,-0.6345875546929215
162530,wind25,2030,1,4850,4850,-0.6345875546929215
162531,wind25,2030,1,4851,4851,-0.6345875546929215
162532,wind25,2030,1,4852,4852,-0.6345875546929215
162533,wind25,2030,1,4853,4853,-0.6345875546929215
162534,wind25,2030,1,4854,4854,-0.6345875546929215
162535,wind25,2030,1,4855,4855,-0.6345875546929215
162536,wind25,2030,1,4856,4856,-0.6345875546929215
162537,wind25,2030,1,4857,4857,-0.6345875546929215
162538,wind25,2030,1,4858,4858,-0.6345875546929215
162539,wind25,2030,1,4859,4859,-0.6345875546929215
162540,wind25,2030,1,4860,4860,-0.6345875546929215
162541,wind25,2030,1,4861,4861,-0.6345875546929215
162542,wind25,2030,1,4862,4862,-0.6345875546929215
162543,wind25,2030,1,4863,4863,-0.6345875546929215
162544,wind25,2030,1,4864,4864,-0.6345875546929215
162545,wind25,2030,1,4865,4865,-0.6345875546929215
162546,wind25,2030,1,4866,4866,-0.6345875546929215
162547,wind25,2030,1,4867,4867,-0.7603227455726012
162548,wind25,2030,1,4868,4868,-0.7603227455726012
162549,wind25,2030,1,4869,4869,-0.7603227455726012
162550,wind25,2030,1,4870,4870,-0.6345875546929215
162551,wind25,2030,1,4871,4871,-0.6345875546929215
162552,wind25,2030,1,4872,4872,-0.6345875546929215
162553,wind25,2030,1,4873,4873,-0.6345875546929215
162554,wind25,2030,1,4874,4874,-0.6345875546929215
162555,wind25,2030,1,4875,4875,-0.6345875546929215
162556,wind25,2030,1,4876,4876,-0.6345875546929215
162557,wind25,2030,1,4877,4877,-0.6345875546929215
162558,wind25,2030,1,4878,4878,-0.6345875546929215
162559,wind25,2030,1,4879,4879,-0.6345875546929215
162560,wind25,2030,1,4880,4880,-0.6345875546929215
162561,wind25,2030,1,4881,4881,-0.6345875546929215
162562,wind25,2030,1,4882,4882,-0.6345875546929215
162563,wind25,2030,1,4883,4883,-0.6345875546929215
162564,wind25,2030,1,4884,4884,-0.6345875546929215
162565,wind25,2030,1,4885,4885,-0.6345875546929215
162566,wind25,2030,1,4886,4886,-0.6345875546929215
162567,wind25,2030,1,4887,4887,-0.6345875546929215
162568,wind25,2030,1,4888,4888,-0.6345875546929215
162569,wind25,2030,1,4889,4889,-0.6345875546929215
162570,wind25,2030,1,4890,4890,-0.7603227455726012
162571,wind25,2030,1,4891,4891,-0.7603227455726012
162572,wind25,2030,1,4892,4892,-0.7603227455726012
162573,wind25,2030,1,4893,4893,-0.7603227455726012
162574,wind25,2030,1,4894,4894,-0.7603227455726012
162575,wind25,2030,1,4895,4895,-0.7603227455726012
162576,wind25,2030,1,4896,4896,-0.7603227455726012
162577,wind25,2030,1,4897,4897,-0.7603227455726012
162578,wind25,2030,1,4898,4898,-0.7603227455726012
162579,wind25,2030,1,4899,4899,-0.7603227455726012
162580,wind25,2030,1,4900,4900,-0.6345875546929215
162581,wind25,2030,1,4901,4901,-0.6345875546929215
162582,wind25,2030,1,4902,4902,-0.6345875546929215
162583,wind25,2030,1,4903,4903,-0.6345875546929215
162584,wind25,2030,1,4904,4904,-0.6345875546929215
162585,wind25,2030,1,4905,4905,-0.6345875546929215
162586,wind25,2030,1,4906,4906,-0.6345875546929215
162587,wind25,2030,1,4907,4907,-0.6345875546929215
162588,wind25,2030,1,4908,4908,-0.6345875546929215
162589,wind25,2030,1,4909,4909,-0.6345875546929215
162590,wind25,2030,1,4910,4910,-0.6345875546929215
162591,wind25,2030,1,4911,4911,-0.6345875546929215
162592,wind25,2030,1,4912,4912,-0.7603227455726012
162593,wind25,2030,1,4913,4913,-0.7603227455726012
162594,wind25,2030,1,4914,4914,-0.7603227455726012
162595,wind25,2030,1,4915,4915,-0.7603227455726012
162596,wind25,2030,1,4916,4916,-0.7603227455726012
162597,wind25,2030,1,4917,4917,-0.7603227455726012
162598,wind25,2030,1,4918,4918,-0.7603227455726012
162599,wind25,2030,1,4919,4919,-0.7603227455726012
162600,wind25,2030,1,4920,4920,-0.7603227455726012
162601,wind25,2030,1,4921,4921,-0.7603227455726012
162602,wind25,2030,1,4922,4922,-0.7603227455726012
162603,wind25,2030,1,4923,4923,-0.6345875546929215
162604,wind25,2030,1,4924,4924,-0.6345875546929215
162605,wind25,2030,1,4925,4925,-0.6345875546929215
162606,wind25,2030,1,4926,4926,-0.6345875546929215
162607,wind25,2030,1,4927,4927,-0.7603227455726012
162608,wind25,2030,1,4928,4928,-0.7603227455726012
162609,wind25,2030,1,4929,4929,-0.7603227455726012
162610,wind25,2030,1,4930,4930,-0.7603227455726012
162611,wind25,2030,1,4931,4931,-0.7603227455726012
162612,wind25,2030,1,4932,4932,-0.7603227455726012
162613,wind25,2030,1,4933,4933,-0.7603227455726012
162614,wind25,2030,1,4934,4934,-0.7603227455726012
162615,wind25,2030,1,4935,4935,-0.7603227455726012
162616,wind25,2030,1,4936,4936,-0.7603227455726012
162617,wind25,2030,1,4937,4937,-0.7603227455726012
162618,wind25,2030,1,4938,4938,-0.7603227455726012
162619,wind25,2030,1,4939,4939,-0.7603227455726012
162620,wind25,2030,1,4940,4940,-0.7603227455726012
162621,wind25,2030,1,4941,4941,-0.7785880746877324
162622,wind25,2030,1,4942,4942,-0.7785880746877324
162623,wind25,2030,1,4943,4943,-0.7785880746877324
162624,wind25,2030,1,4944,4944,-0.7785880746877324
162625,wind25,2030,1,4945,4945,-0.7785880746877324
162626,wind25,2030,1,4946,4946,-0.7785880746877324
162627,wind25,2030,1,4947,4947,-0.7785880746877324
162628,wind25,2030,1,4948,4948,-0.7785880746877324
162629,wind25,2030,1,4949,4949,-0.7785880746877324
162630,wind25,2030,1,4950,4950,-0.7785880746877324
162631,wind25,2030,1,4951,4951,-0.7785880746877324
162632,wind25,2030,1,4952,4952,-0.7785880746877324
162633,wind25,2030,1,4953,4953,-0.7785880746877324
162634,wind25,2030,1,4954,4954,-0.7785880746877324
162635,wind25,2030,1,4955,4955,-0.7785880746877324
162636,wind25,2030,1,4956,4956,-0.7785880746877324
162637,wind25,2030,1,4957,4957,-0.7785880746877324
162638,wind25,2030,1,4958,4958,-0.7785880746877324
