profile_name,year,rep_period,timestep,value
availability2030-2050-wind30,2050,1,2434,0.36443861
availability2030-2050-wind30,2050,1,2435,0.34980116
availability2030-2050-wind30,2050,1,2436,0.370801924
availability2030-2050-wind30,2050,1,2437,0.392447022
availability2030-2050-wind30,2050,1,2438,0.400351377
availability2030-2050-wind30,2050,1,2439,0.519056061
availability2030-2050-wind30,2050,1,2440,0.59561053
availability2030-2050-wind30,2050,1,2441,0.644022525
availability2030-2050-wind30,2050,1,2442,0.635554572
availability2030-2050-wind30,2050,1,2443,0.541759142
availability2030-2050-wind30,2050,1,2444,0.429134039
availability2030-2050-wind30,2050,1,2445,0.372040313
availability2030-2050-wind30,2050,1,2446,0.415129809
availability2030-2050-wind30,2050,1,2447,0.450515797
availability2030-2050-wind30,2050,1,2448,0.489265604
availability2030-2050-wind30,2050,1,2449,0.57696
availability2030-2050-wind30,2050,1,2450,0.682931527
availability2030-2050-wind30,2050,1,2451,0.703465756
availability2030-2050-wind30,2050,1,2452,0.792271572
availability2030-2050-wind30,2050,1,2453,0.773846502
availability2030-2050-wind30,2050,1,2454,0.733113294
availability2030-2050-wind30,2050,1,2455,0.722977251
availability2030-2050-wind30,2050,1,2456,0.720907976
availability2030-2050-wind30,2050,1,2457,0.832584738
availability2030-2050-wind30,2050,1,2458,0.872837768
availability2030-2050-wind30,2050,1,2459,0.82300299
availability2030-2050-wind30,2050,1,2460,0.841542675
availability2030-2050-wind30,2050,1,2461,0.844491108
availability2030-2050-wind30,2050,1,2462,0.850795195
availability2030-2050-wind30,2050,1,2463,0.881378944
availability2030-2050-wind30,2050,1,2464,0.916484621
availability2030-2050-wind30,2050,1,2465,0.922150429
availability2030-2050-wind30,2050,1,2466,0.927573013
availability2030-2050-wind30,2050,1,2467,0.887728896
availability2030-2050-wind30,2050,1,2468,0.848860687
availability2030-2050-wind30,2050,1,2469,0.797194474
availability2030-2050-wind30,2050,1,2470,0.750497522
availability2030-2050-wind30,2050,1,2471,0.710784273
availability2030-2050-wind30,2050,1,2472,0.59218417
availability2030-2050-wind30,2050,1,2473,0.606229422
availability2030-2050-wind30,2050,1,2474,0.640577606
availability2030-2050-wind30,2050,1,2475,0.625961347
availability2030-2050-wind30,2050,1,2476,0.567692399
availability2030-2050-wind30,2050,1,2477,0.549389766
availability2030-2050-wind30,2050,1,2478,0.523689908
availability2030-2050-wind30,2050,1,2479,0.465613814
availability2030-2050-wind30,2050,1,2480,0.414123236
availability2030-2050-wind30,2050,1,2481,0.376230719
availability2030-2050-wind30,2050,1,2482,0.355998668
availability2030-2050-wind30,2050,1,2483,0.288743322
availability2030-2050-wind30,2050,1,2484,0.227878499
availability2030-2050-wind30,2050,1,2485,0.186489497
availability2030-2050-wind30,2050,1,2486,0.17584979
availability2030-2050-wind30,2050,1,2487,0.154430864
availability2030-2050-wind30,2050,1,2488,0.128121904
availability2030-2050-wind30,2050,1,2489,0.121055617
availability2030-2050-wind30,2050,1,2490,0.08963176
availability2030-2050-wind30,2050,1,2491,0.081759118
availability2030-2050-wind30,2050,1,2492,0.066462993
availability2030-2050-wind30,2050,1,2493,0.043703522
availability2030-2050-wind30,2050,1,2494,0.028334234
availability2030-2050-wind30,2050,1,2495,0.03610081
availability2030-2050-wind30,2050,1,2496,0.036368063
availability2030-2050-wind30,2050,1,2497,0.042690657
availability2030-2050-wind30,2050,1,2498,0.047983749
availability2030-2050-wind30,2050,1,2499,0.055453543
availability2030-2050-wind30,2050,1,2500,0.072555796
availability2030-2050-wind30,2050,1,2501,0.093464631
availability2030-2050-wind30,2050,1,2502,0.11569688
availability2030-2050-wind30,2050,1,2503,0.161200774
availability2030-2050-wind30,2050,1,2504,0.219748258
availability2030-2050-wind30,2050,1,2505,0.242792957
availability2030-2050-wind30,2050,1,2506,0.2443668
availability2030-2050-wind30,2050,1,2507,0.243903196
availability2030-2050-wind30,2050,1,2508,0.253326101
availability2030-2050-wind30,2050,1,2509,0.213037669
availability2030-2050-wind30,2050,1,2510,0.176425292
availability2030-2050-wind30,2050,1,2511,0.131214254
availability2030-2050-wind30,2050,1,2512,0.104128688
availability2030-2050-wind30,2050,1,2513,0.090765059
availability2030-2050-wind30,2050,1,2514,0.084959753
availability2030-2050-wind30,2050,1,2515,0.079485331
availability2030-2050-wind30,2050,1,2516,0.087505718
availability2030-2050-wind30,2050,1,2517,0.101092615
availability2030-2050-wind30,2050,1,2518,0.113274807
availability2030-2050-wind30,2050,1,2519,0.290396601
availability2030-2050-wind30,2050,1,2520,0.284981014
availability2030-2050-wind30,2050,1,2521,0.28621417
availability2030-2050-wind30,2050,1,2522,0.324114212
availability2030-2050-wind30,2050,1,2523,0.364380994
availability2030-2050-wind30,2050,1,2524,0.397681977
availability2030-2050-wind30,2050,1,2525,0.418343961
availability2030-2050-wind30,2050,1,2526,0.409820184
availability2030-2050-wind30,2050,1,2527,0.388085692
availability2030-2050-wind30,2050,1,2528,0.331500049
availability2030-2050-wind30,2050,1,2529,0.270388955
availability2030-2050-wind30,2050,1,2530,0.210969529
availability2030-2050-wind30,2050,1,2531,0.151718506
availability2030-2050-wind30,2050,1,2532,0.149206929
availability2030-2050-wind30,2050,1,2533,0.144578351
availability2030-2050-wind30,2050,1,2534,0.135093474
availability2030-2050-wind30,2050,1,2535,0.126944564
availability2030-2050-wind30,2050,1,2536,0.116416994
availability2030-2050-wind30,2050,1,2537,0.101665952
availability2030-2050-wind30,2050,1,2538,0.101268585
availability2030-2050-wind30,2050,1,2539,0.114977728
availability2030-2050-wind30,2050,1,2540,0.138349755
availability2030-2050-wind30,2050,1,2541,0.162465736
availability2030-2050-wind30,2050,1,2542,0.178000325
availability2030-2050-wind30,2050,1,2543,0.133992477
availability2030-2050-wind30,2050,1,2544,0.167348138
availability2030-2050-wind30,2050,1,2545,0.175088568
availability2030-2050-wind30,2050,1,2546,0.173622724
availability2030-2050-wind30,2050,1,2547,0.197086509
availability2030-2050-wind30,2050,1,2548,0.210875165
availability2030-2050-wind30,2050,1,2549,0.231679229
availability2030-2050-wind30,2050,1,2550,0.243010554
availability2030-2050-wind30,2050,1,2551,0.252032069
availability2030-2050-wind30,2050,1,2552,0.260236047
availability2030-2050-wind30,2050,1,2553,0.266621365
availability2030-2050-wind30,2050,1,2554,0.261891052
availability2030-2050-wind30,2050,1,2555,0.214688838
availability2030-2050-wind30,2050,1,2556,0.187350057
availability2030-2050-wind30,2050,1,2557,0.156289564
availability2030-2050-wind30,2050,1,2558,0.127240609
availability2030-2050-wind30,2050,1,2559,0.108834356
availability2030-2050-wind30,2050,1,2560,0.116224636
availability2030-2050-wind30,2050,1,2561,0.154354948
availability2030-2050-wind30,2050,1,2562,0.205268143
availability2030-2050-wind30,2050,1,2563,0.250646484
availability2030-2050-wind30,2050,1,2564,0.290649648
availability2030-2050-wind30,2050,1,2565,0.312433847
availability2030-2050-wind30,2050,1,2566,0.318121941
availability2030-2050-wind30,2050,1,2567,0.304380691
availability2030-2050-wind30,2050,1,2568,0.277905863
availability2030-2050-wind30,2050,1,2569,0.226094164
availability2030-2050-wind30,2050,1,2570,0.232921332
availability2030-2050-wind30,2050,1,2571,0.299696969
availability2030-2050-wind30,2050,1,2572,0.350104734
availability2030-2050-wind30,2050,1,2573,0.350567102
availability2030-2050-wind30,2050,1,2574,0.423374686
availability2030-2050-wind30,2050,1,2575,0.549472663
availability2030-2050-wind30,2050,1,2576,0.643199838
availability2030-2050-wind30,2050,1,2577,0.65510352
availability2030-2050-wind30,2050,1,2578,0.66077567
availability2030-2050-wind30,2050,1,2579,0.666100328
availability2030-2050-wind30,2050,1,2580,0.636217189
availability2030-2050-wind30,2050,1,2581,0.614056329
availability2030-2050-wind30,2050,1,2582,0.59779155
availability2030-2050-wind30,2050,1,2583,0.594197054
availability2030-2050-wind30,2050,1,2584,0.565649951
availability2030-2050-wind30,2050,1,2585,0.534123453
availability2030-2050-wind30,2050,1,2586,0.53327496
availability2030-2050-wind30,2050,1,2587,0.603136743
availability2030-2050-wind30,2050,1,2588,0.669546618
availability2030-2050-wind30,2050,1,2589,0.651985108
availability2030-2050-wind30,2050,1,2590,0.656556783
availability2030-2050-wind30,2050,1,2591,0.702255695
availability2030-2050-wind30,2050,1,2592,0.708091799
availability2030-2050-wind30,2050,1,2593,0.692377202
availability2030-2050-wind30,2050,1,2594,0.671996075
availability2030-2050-wind30,2050,1,2595,0.653606052
availability2030-2050-wind30,2050,1,2596,0.62860217
availability2030-2050-wind30,2050,1,2597,0.623214142
availability2030-2050-wind30,2050,1,2598,0.65323378
availability2030-2050-wind30,2050,1,2599,0.698009563
availability2030-2050-wind30,2050,1,2600,0.731758712
availability2030-2050-wind30,2050,1,2601,0.726631722
availability2030-2050-wind30,2050,1,2602,0.70749999
availability2030-2050-wind30,2050,1,2603,0.675771332
availability2030-2050-wind30,2050,1,2604,0.663127491
availability2030-2050-wind30,2050,1,2605,0.659269954
availability2030-2050-wind30,2050,1,2606,0.648015829
availability2030-2050-wind30,2050,1,2607,0.673845881
availability2030-2050-wind30,2050,1,2608,0.745730165
availability2030-2050-wind30,2050,1,2609,0.794713457
availability2030-2050-wind30,2050,1,2610,0.82191583
availability2030-2050-wind30,2050,1,2611,0.825119379
availability2030-2050-wind30,2050,1,2612,0.811387231
availability2030-2050-wind30,2050,1,2613,0.800786896
availability2030-2050-wind30,2050,1,2614,0.789518516
availability2030-2050-wind30,2050,1,2615,0.841599698
availability2030-2050-wind30,2050,1,2616,0.832558673
availability2030-2050-wind30,2050,1,2617,0.804601873
availability2030-2050-wind30,2050,1,2618,0.774023721
availability2030-2050-wind30,2050,1,2619,0.774531572
availability2030-2050-wind30,2050,1,2620,0.782103582
availability2030-2050-wind30,2050,1,2621,0.767207303
availability2030-2050-wind30,2050,1,2622,0.741089619
availability2030-2050-wind30,2050,1,2623,0.717531961
availability2030-2050-wind30,2050,1,2624,0.702343678
availability2030-2050-wind30,2050,1,2625,0.680567608
availability2030-2050-wind30,2050,1,2626,0.62771802
availability2030-2050-wind30,2050,1,2627,0.515688093
availability2030-2050-wind30,2050,1,2628,0.405336639
availability2030-2050-wind30,2050,1,2629,0.309415017
availability2030-2050-wind30,2050,1,2630,0.256004988
availability2030-2050-wind30,2050,1,2631,0.247402954
availability2030-2050-wind30,2050,1,2632,0.254207265
availability2030-2050-wind30,2050,1,2633,0.268574579
availability2030-2050-wind30,2050,1,2634,0.291663889
availability2030-2050-wind30,2050,1,2635,0.287788059
availability2030-2050-wind30,2050,1,2636,0.301886043
availability2030-2050-wind30,2050,1,2637,0.362430949
availability2030-2050-wind30,2050,1,2638,0.430233057
availability2030-2050-wind30,2050,1,2639,0.395209513
availability2030-2050-wind30,2050,1,2640,0.404811505
availability2030-2050-wind30,2050,1,2641,0.392707065
availability2030-2050-wind30,2050,1,2642,0.359174868
availability2030-2050-wind30,2050,1,2643,0.351253307
availability2030-2050-wind30,2050,1,2644,0.354086831
availability2030-2050-wind30,2050,1,2645,0.34571149
availability2030-2050-wind30,2050,1,2646,0.338807902
availability2030-2050-wind30,2050,1,2647,0.343127016
availability2030-2050-wind30,2050,1,2648,0.359046045
availability2030-2050-wind30,2050,1,2649,0.377096421
availability2030-2050-wind30,2050,1,2650,0.392559083
availability2030-2050-wind30,2050,1,2651,0.42072313
availability2030-2050-wind30,2050,1,2652,0.433031282
availability2030-2050-wind30,2050,1,2653,0.492784809
availability2030-2050-wind30,2050,1,2654,0.539255499
availability2030-2050-wind30,2050,1,2655,0.537269314
availability2030-2050-wind30,2050,1,2656,0.50510487
availability2030-2050-wind30,2050,1,2657,0.494970524
availability2030-2050-wind30,2050,1,2658,0.509693334
availability2030-2050-wind30,2050,1,2659,0.53804987
availability2030-2050-wind30,2050,1,2660,0.608691643
availability2030-2050-wind30,2050,1,2661,0.661803218
availability2030-2050-wind30,2050,1,2662,0.663156184
availability2030-2050-wind30,2050,1,2663,0.687278009
availability2030-2050-wind30,2050,1,2664,0.676376103
availability2030-2050-wind30,2050,1,2665,0.67105134
availability2030-2050-wind30,2050,1,2666,0.668297184
availability2030-2050-wind30,2050,1,2667,0.671392313
availability2030-2050-wind30,2050,1,2668,0.694626913
availability2030-2050-wind30,2050,1,2669,0.745715923
availability2030-2050-wind30,2050,1,2670,0.788580551
availability2030-2050-wind30,2050,1,2671,0.822008752
availability2030-2050-wind30,2050,1,2672,0.826103034
availability2030-2050-wind30,2050,1,2673,0.844226654
availability2030-2050-wind30,2050,1,2674,0.859908103
availability2030-2050-wind30,2050,1,2675,0.835828919
availability2030-2050-wind30,2050,1,2676,0.830468227
availability2030-2050-wind30,2050,1,2677,0.802761507
availability2030-2050-wind30,2050,1,2678,0.755582713
availability2030-2050-wind30,2050,1,2679,0.710877701
availability2030-2050-wind30,2050,1,2680,0.693850277
availability2030-2050-wind30,2050,1,2681,0.727716874
availability2030-2050-wind30,2050,1,2682,0.752596962
availability2030-2050-wind30,2050,1,2683,0.7569326
availability2030-2050-wind30,2050,1,2684,0.750413139
availability2030-2050-wind30,2050,1,2685,0.730423077
availability2030-2050-wind30,2050,1,2686,0.742060555
availability2030-2050-wind30,2050,1,2687,0.786593032
availability2030-2050-wind30,2050,1,2688,0.797459468
availability2030-2050-wind30,2050,1,2689,0.811920813
availability2030-2050-wind30,2050,1,2690,0.837518225
availability2030-2050-wind30,2050,1,2691,0.83056175
availability2030-2050-wind30,2050,1,2692,0.774895012
availability2030-2050-wind30,2050,1,2693,0.72064541
availability2030-2050-wind30,2050,1,2694,0.706137748
availability2030-2050-wind30,2050,1,2695,0.698001377
availability2030-2050-wind30,2050,1,2696,0.676704162
availability2030-2050-wind30,2050,1,2697,0.644574183
availability2030-2050-wind30,2050,1,2698,0.581863577
availability2030-2050-wind30,2050,1,2699,0.583810838
availability2030-2050-wind30,2050,1,2700,0.534956045
availability2030-2050-wind30,2050,1,2701,0.52976917
availability2030-2050-wind30,2050,1,2702,0.550919589
availability2030-2050-wind30,2050,1,2703,0.532687679
availability2030-2050-wind30,2050,1,2704,0.507400088
availability2030-2050-wind30,2050,1,2705,0.477082148
availability2030-2050-wind30,2050,1,2706,0.445275036
availability2030-2050-wind30,2050,1,2707,0.43415996
availability2030-2050-wind30,2050,1,2708,0.439995417
availability2030-2050-wind30,2050,1,2709,0.460121061
availability2030-2050-wind30,2050,1,2710,0.517038334
availability2030-2050-wind30,2050,1,2711,0.630945618
availability2030-2050-wind30,2050,1,2712,0.670245563
availability2030-2050-wind30,2050,1,2713,0.652779465
availability2030-2050-wind30,2050,1,2714,0.599490462
availability2030-2050-wind30,2050,1,2715,0.507421096
availability2030-2050-wind30,2050,1,2716,0.416442783
availability2030-2050-wind30,2050,1,2717,0.365608007
availability2030-2050-wind30,2050,1,2718,0.373213998
availability2030-2050-wind30,2050,1,2719,0.379520835
availability2030-2050-wind30,2050,1,2720,0.3789401
availability2030-2050-wind30,2050,1,2721,0.365875358
availability2030-2050-wind30,2050,1,2722,0.358011205
availability2030-2050-wind30,2050,1,2723,0.377176371
availability2030-2050-wind30,2050,1,2724,0.345421179
availability2030-2050-wind30,2050,1,2725,0.355731429
availability2030-2050-wind30,2050,1,2726,0.354427172
availability2030-2050-wind30,2050,1,2727,0.353424731
availability2030-2050-wind30,2050,1,2728,0.368743083
availability2030-2050-wind30,2050,1,2729,0.364178487
availability2030-2050-wind30,2050,1,2730,0.35632051
availability2030-2050-wind30,2050,1,2731,0.330118573
availability2030-2050-wind30,2050,1,2732,0.323161424
availability2030-2050-wind30,2050,1,2733,0.359861862
availability2030-2050-wind30,2050,1,2734,0.432547487
availability2030-2050-wind30,2050,1,2735,0.518280761
availability2030-2050-wind30,2050,1,2736,0.534454261
availability2030-2050-wind30,2050,1,2737,0.547581243
availability2030-2050-wind30,2050,1,2738,0.565775726
availability2030-2050-wind30,2050,1,2739,0.569947335
availability2030-2050-wind30,2050,1,2740,0.5137582
availability2030-2050-wind30,2050,1,2741,0.438412192
availability2030-2050-wind30,2050,1,2742,0.407668345
availability2030-2050-wind30,2050,1,2743,0.44703905
availability2030-2050-wind30,2050,1,2744,0.455034837
availability2030-2050-wind30,2050,1,2745,0.42170733
availability2030-2050-wind30,2050,1,2746,0.391868136
availability2030-2050-wind30,2050,1,2747,0.376697922
availability2030-2050-wind30,2050,1,2748,0.467277079
availability2030-2050-wind30,2050,1,2749,0.602235284
availability2030-2050-wind30,2050,1,2750,0.718810752
availability2030-2050-wind30,2050,1,2751,0.739412131
availability2030-2050-wind30,2050,1,2752,0.736279054
availability2030-2050-wind30,2050,1,2753,0.754349354
availability2030-2050-wind30,2050,1,2754,0.758542876
availability2030-2050-wind30,2050,1,2755,0.682863173
availability2030-2050-wind30,2050,1,2756,0.503308317
availability2030-2050-wind30,2050,1,2757,0.470687568
availability2030-2050-wind30,2050,1,2758,0.474884008
availability2030-2050-wind30,2050,1,2759,0.529187678
availability2030-2050-wind30,2050,1,2760,0.476696693
availability2030-2050-wind30,2050,1,2761,0.371334066
availability2030-2050-wind30,2050,1,2762,0.325059911
availability2030-2050-wind30,2050,1,2763,0.38574432
availability2030-2050-wind30,2050,1,2764,0.424146555
availability2030-2050-wind30,2050,1,2765,0.409522709
availability2030-2050-wind30,2050,1,2766,0.370584605
availability2030-2050-wind30,2050,1,2767,0.329479712
availability2030-2050-wind30,2050,1,2768,0.324545604
availability2030-2050-wind30,2050,1,2769,0.333454348
availability2030-2050-wind30,2050,1,2770,0.352872359
availability2030-2050-wind30,2050,1,2771,0.228328324
availability2030-2050-wind30,2050,1,2772,0.165153491
availability2030-2050-wind30,2050,1,2773,0.132557072
availability2030-2050-wind30,2050,1,2774,0.123035805
availability2030-2050-wind30,2050,1,2775,0.149821758
availability2030-2050-wind30,2050,1,2776,0.172163179
availability2030-2050-wind30,2050,1,2777,0.207286664
availability2030-2050-wind30,2050,1,2778,0.252935116
availability2030-2050-wind30,2050,1,2779,0.301513162
availability2030-2050-wind30,2050,1,2780,0.297738772
availability2030-2050-wind30,2050,1,2781,0.261762713
availability2030-2050-wind30,2050,1,2782,0.262199759
availability2030-2050-wind30,2050,1,2783,0.359618386
availability2030-2050-wind30,2050,1,2784,0.363217944
availability2030-2050-wind30,2050,1,2785,0.362961493
availability2030-2050-wind30,2050,1,2786,0.392021799
availability2030-2050-wind30,2050,1,2787,0.427728604
availability2030-2050-wind30,2050,1,2788,0.463805018
availability2030-2050-wind30,2050,1,2789,0.537917099
availability2030-2050-wind30,2050,1,2790,0.642332867
availability2030-2050-wind30,2050,1,2791,0.714804385
availability2030-2050-wind30,2050,1,2792,0.74587925
availability2030-2050-wind30,2050,1,2793,0.777721097
availability2030-2050-wind30,2050,1,2794,0.780963535
availability2030-2050-wind30,2050,1,2795,0.722294493
availability2030-2050-wind30,2050,1,2796,0.700081521
availability2030-2050-wind30,2050,1,2797,0.675874803
availability2030-2050-wind30,2050,1,2798,0.629533
availability2030-2050-wind30,2050,1,2799,0.58153015
availability2030-2050-wind30,2050,1,2800,0.539236212
availability2030-2050-wind30,2050,1,2801,0.508411591
availability2030-2050-wind30,2050,1,2802,0.500161177
availability2030-2050-wind30,2050,1,2803,0.512864952
availability2030-2050-wind30,2050,1,2804,0.554429686
availability2030-2050-wind30,2050,1,2805,0.654028426
availability2030-2050-wind30,2050,1,2806,0.759796599
availability2030-2050-wind30,2050,1,2807,0.739704904
availability2030-2050-wind30,2050,1,2808,0.759049714
availability2030-2050-wind30,2050,1,2809,0.771089576
availability2030-2050-wind30,2050,1,2810,0.78357356
availability2030-2050-wind30,2050,1,2811,0.788382641
availability2030-2050-wind30,2050,1,2812,0.797604258
availability2030-2050-wind30,2050,1,2813,0.820236533
availability2030-2050-wind30,2050,1,2814,0.854389158
availability2030-2050-wind30,2050,1,2815,0.876969003
availability2030-2050-wind30,2050,1,2816,0.885699327
availability2030-2050-wind30,2050,1,2817,0.886036164
availability2030-2050-wind30,2050,1,2818,0.878237737
availability2030-2050-wind30,2050,1,2819,0.824975522
availability2030-2050-wind30,2050,1,2820,0.722303589
availability2030-2050-wind30,2050,1,2821,0.621971694
availability2030-2050-wind30,2050,1,2822,0.531611867
availability2030-2050-wind30,2050,1,2823,0.465350689
availability2030-2050-wind30,2050,1,2824,0.465073929
availability2030-2050-wind30,2050,1,2825,0.478886144
availability2030-2050-wind30,2050,1,2826,0.469715515
availability2030-2050-wind30,2050,1,2827,0.478981659
availability2030-2050-wind30,2050,1,2828,0.50147736
availability2030-2050-wind30,2050,1,2829,0.536836833
availability2030-2050-wind30,2050,1,2830,0.602347853
availability2030-2050-wind30,2050,1,2831,0.668594383
availability2030-2050-wind30,2050,1,2832,0.698736031
availability2030-2050-wind30,2050,1,2833,0.723823205
availability2030-2050-wind30,2050,1,2834,0.688559191
availability2030-2050-wind30,2050,1,2835,0.65876119
availability2030-2050-wind30,2050,1,2836,0.681928668
availability2030-2050-wind30,2050,1,2837,0.719839075
availability2030-2050-wind30,2050,1,2838,0.678994812
availability2030-2050-wind30,2050,1,2839,0.639591962
availability2030-2050-wind30,2050,1,2840,0.54774027
availability2030-2050-wind30,2050,1,2841,0.494599986
availability2030-2050-wind30,2050,1,2842,0.469939811
availability2030-2050-wind30,2050,1,2843,0.35336205
availability2030-2050-wind30,2050,1,2844,0.286653684
availability2030-2050-wind30,2050,1,2845,0.228077174
availability2030-2050-wind30,2050,1,2846,0.253719306
availability2030-2050-wind30,2050,1,2847,0.254689507
availability2030-2050-wind30,2050,1,2848,0.246676801
availability2030-2050-wind30,2050,1,2849,0.219254737
availability2030-2050-wind30,2050,1,2850,0.226075314
availability2030-2050-wind30,2050,1,2851,0.239604978
availability2030-2050-wind30,2050,1,2852,0.249013468
availability2030-2050-wind30,2050,1,2853,0.212835554
availability2030-2050-wind30,2050,1,2854,0.202122827
availability2030-2050-wind30,2050,1,2855,0.147563651
availability2030-2050-wind30,2050,1,2856,0.145878209
availability2030-2050-wind30,2050,1,2857,0.151635448
availability2030-2050-wind30,2050,1,2858,0.180723436
availability2030-2050-wind30,2050,1,2859,0.202070631
availability2030-2050-wind30,2050,1,2860,0.20157752
availability2030-2050-wind30,2050,1,2861,0.184408912
availability2030-2050-wind30,2050,1,2862,0.168295511
availability2030-2050-wind30,2050,1,2863,0.16618273
availability2030-2050-wind30,2050,1,2864,0.17697782
availability2030-2050-wind30,2050,1,2865,0.215307114
availability2030-2050-wind30,2050,1,2866,0.264655385
availability2030-2050-wind30,2050,1,2867,0.346109542
availability2030-2050-wind30,2050,1,2868,0.348435957
availability2030-2050-wind30,2050,1,2869,0.362467568
availability2030-2050-wind30,2050,1,2870,0.369145414
availability2030-2050-wind30,2050,1,2871,0.322132349
availability2030-2050-wind30,2050,1,2872,0.2593853
availability2030-2050-wind30,2050,1,2873,0.288687915
availability2030-2050-wind30,2050,1,2874,0.481146594
availability2030-2050-wind30,2050,1,2875,0.599038106
availability2030-2050-wind30,2050,1,2876,0.661601773
availability2030-2050-wind30,2050,1,2877,0.703661235
availability2030-2050-wind30,2050,1,2878,0.748847835
availability2030-2050-wind30,2050,1,2879,0.771550102
availability2030-2050-wind30,2050,1,2880,0.834822024
availability2030-2050-wind30,2050,1,2881,0.895963009
availability2030-2050-wind30,2050,1,2882,0.928013121
availability2030-2050-wind30,2050,1,2883,0.902802226
availability2030-2050-wind30,2050,1,2884,0.869226982
availability2030-2050-wind30,2050,1,2885,0.839286154
availability2030-2050-wind30,2050,1,2886,0.878292607
availability2030-2050-wind30,2050,1,2887,0.921089283
availability2030-2050-wind30,2050,1,2888,0.936027586
availability2030-2050-wind30,2050,1,2889,0.945397862
availability2030-2050-wind30,2050,1,2890,0.945530469
availability2030-2050-wind30,2050,1,2891,0.94403631
availability2030-2050-wind30,2050,1,2892,0.94760022
availability2030-2050-wind30,2050,1,2893,0.948896525
availability2030-2050-wind30,2050,1,2894,0.948173851
availability2030-2050-wind30,2050,1,2895,0.937573862
availability2030-2050-wind30,2050,1,2896,0.900136323
availability2030-2050-wind30,2050,1,2897,0.911700096
availability2030-2050-wind30,2050,1,2898,0.914172492
availability2030-2050-wind30,2050,1,2899,0.923004249
availability2030-2050-wind30,2050,1,2900,0.928900994
availability2030-2050-wind30,2050,1,2901,0.902562942
availability2030-2050-wind30,2050,1,2902,0.831106877
availability2030-2050-wind30,2050,1,2903,0.750438245
availability2030-2050-wind30,2050,1,2904,0.739880316
availability2030-2050-wind30,2050,1,2905,0.722577136
availability2030-2050-wind30,2050,1,2906,0.737289341
availability2030-2050-wind30,2050,1,2907,0.757147142
availability2030-2050-wind30,2050,1,2908,0.809058909
availability2030-2050-wind30,2050,1,2909,0.791838604
availability2030-2050-wind30,2050,1,2910,0.744175048
availability2030-2050-wind30,2050,1,2911,0.759596023
availability2030-2050-wind30,2050,1,2912,0.795901697
availability2030-2050-wind30,2050,1,2913,0.830246457
availability2030-2050-wind30,2050,1,2914,0.822159232
availability2030-2050-wind30,2050,1,2915,0.759746368
availability2030-2050-wind30,2050,1,2916,0.730114598
availability2030-2050-wind30,2050,1,2917,0.690303058
availability2030-2050-wind30,2050,1,2918,0.631057293
availability2030-2050-wind30,2050,1,2919,0.541176002
availability2030-2050-wind30,2050,1,2920,0.479558551
availability2030-2050-wind30,2050,1,2921,0.424701389
availability2030-2050-wind30,2050,1,2922,0.391323446
availability2030-2050-wind30,2050,1,2923,0.39532249
availability2030-2050-wind30,2050,1,2924,0.406223772
availability2030-2050-wind30,2050,1,2925,0.406685777
availability2030-2050-wind30,2050,1,2926,0.40681672
availability2030-2050-wind30,2050,1,2927,0.45581924
availability2030-2050-wind30,2050,1,2928,0.488912574
availability2030-2050-wind30,2050,1,2929,0.431565304
availability2030-2050-wind30,2050,1,2930,0.352833701
availability2030-2050-wind30,2050,1,2931,0.296015033
availability2030-2050-wind30,2050,1,2932,0.256059541
availability2030-2050-wind30,2050,1,2933,0.237091206
availability2030-2050-wind30,2050,1,2934,0.178999943
availability2030-2050-wind30,2050,1,2935,0.127872845
availability2030-2050-wind30,2050,1,2936,0.126807989
availability2030-2050-wind30,2050,1,2937,0.139401775
availability2030-2050-wind30,2050,1,2938,0.140507072
availability2030-2050-wind30,2050,1,2939,0.103078321
availability2030-2050-wind30,2050,1,2940,0.076134323
availability2030-2050-wind30,2050,1,2941,0.053990138
availability2030-2050-wind30,2050,1,2942,0.040096498
availability2030-2050-wind30,2050,1,2943,0.032245258
availability2030-2050-wind30,2050,1,2944,0.025385607
availability2030-2050-wind30,2050,1,2945,0.025944851
availability2030-2050-wind30,2050,1,2946,0.022302765
availability2030-2050-wind30,2050,1,2947,0.009485827
availability2030-2050-wind30,2050,1,2948,0.001699269
availability2030-2050-wind30,2050,1,2949,4.3913E-05
availability2030-2050-wind30,2050,1,2950,0.001954826
availability2030-2050-wind30,2050,1,2951,0.028112151
availability2030-2050-wind30,2050,1,2952,0.051758763
availability2030-2050-wind30,2050,1,2953,0.083820178
availability2030-2050-wind30,2050,1,2954,0.108190823
availability2030-2050-wind30,2050,1,2955,0.122057023
availability2030-2050-wind30,2050,1,2956,0.122576221
availability2030-2050-wind30,2050,1,2957,0.118056276
availability2030-2050-wind30,2050,1,2958,0.095562838
availability2030-2050-wind30,2050,1,2959,0.078142136
availability2030-2050-wind30,2050,1,2960,0.067699431
availability2030-2050-wind30,2050,1,2961,0.054321664
availability2030-2050-wind30,2050,1,2962,0.043218131
availability2030-2050-wind30,2050,1,2963,0.063515892
availability2030-2050-wind30,2050,1,2964,0.077829226
availability2030-2050-wind30,2050,1,2965,0.080287508
availability2030-2050-wind30,2050,1,2966,0.066545021
availability2030-2050-wind30,2050,1,2967,0.06112265
availability2030-2050-wind30,2050,1,2968,0.067649212
availability2030-2050-wind30,2050,1,2969,0.096537537
availability2030-2050-wind30,2050,1,2970,0.140187788
